Datetime,Open,High,Low,Close,Volume,Symbol
2025-11-11 14:47:00+00:00,504.80499267578125,504.95001220703125,504.6499938964844,504.8999938964844,20991,MSFT
2025-11-11 14:47:00+00:00,356.19000244140625,356.44000244140625,355.29998779296875,355.5924987792969,33724,AVGO
2025-11-11 14:47:00+00:00,293.114990234375,293.1700134277344,292.5,292.7799987792969,27898,TSM
2025-11-11 14:47:00+00:00,194.15499877929688,194.3863067626953,193.41000366210938,193.6699981689453,1068381,NVDA
2025-11-11 14:47:00+00:00,288.8699951171875,289.1000061035156,288.6199951171875,288.9949951171875,38088,GOOGL
2025-11-11 14:47:00+00:00,273.3500061035156,273.9800109863281,273.3200988769531,273.6300048828125,234622,AAPL
2025-11-11 14:47:00+00:00,248.58999633789062,248.66000366210938,248.50999450683594,248.5749969482422,33593,AMZN
2025-11-11 14:48:00+00:00,292.8800048828125,292.8800048828125,292.25,292.5199890136719,46907,TSM
2025-11-11 14:48:00+00:00,496.9949951171875,497.2300109863281,496.8399963378906,497.20001220703125,5786,BRK-B
2025-11-11 14:48:00+00:00,625.0,625.5,624.6900024414062,625.010009765625,25281,META
2025-11-11 14:48:00+00:00,193.65499877929688,194.1800994873047,193.64419555664062,193.8800048828125,491119,NVDA
2025-11-11 14:48:00+00:00,289.0,289.3999938964844,288.989990234375,289.2305908203125,38670,GOOGL
2025-11-11 14:48:00+00:00,273.6499938964844,274.3699951171875,273.6099853515625,274.0596008300781,329694,AAPL
2025-11-11 14:48:00+00:00,355.3699951171875,355.5675048828125,354.6099853515625,354.6499938964844,44681,AVGO
2025-11-11 14:48:00+00:00,504.8900146484375,504.9800109863281,504.6600036621094,504.7099914550781,14319,MSFT
2025-11-11 14:48:00+00:00,248.59930419921875,248.6999969482422,248.40460205078125,248.40460205078125,58991,AMZN
2025-11-11 14:49:00+00:00,274.07861328125,274.2699890136719,273.9801025390625,274.0799865722656,197036,AAPL
2025-11-11 14:49:00+00:00,193.86000061035156,193.89999389648438,193.22500610351562,193.32009887695312,716098,NVDA
2025-11-11 14:49:00+00:00,504.739990234375,504.739990234375,504.29998779296875,504.44500732421875,33058,MSFT
2025-11-11 14:49:00+00:00,625.1500244140625,625.3798828125,624.3499755859375,624.4774780273438,37268,META
2025-11-11 14:49:00+00:00,248.39999389648438,248.4300994873047,248.00999450683594,248.06500244140625,47338,AMZN
2025-11-11 14:49:00+00:00,289.2325134277344,289.3399963378906,289.1199951171875,289.260009765625,41501,GOOGL
2025-11-11 14:49:00+00:00,497.2300109863281,497.32000732421875,496.635009765625,496.635009765625,16814,BRK-B
2025-11-11 14:49:00+00:00,354.6499938964844,354.82501220703125,353.5805969238281,353.70001220703125,60889,AVGO
2025-11-11 14:49:00+00:00,292.5400085449219,292.5400085449219,290.8999938964844,291.1549987792969,134835,TSM
2025-11-11 14:50:00+00:00,248.0850067138672,248.19000244140625,247.94000244140625,248.16600036621094,58653,AMZN
2025-11-11 14:50:00+00:00,274.0602111816406,274.29998779296875,273.6000061035156,273.7099914550781,294418,AAPL
2025-11-11 14:50:00+00:00,496.6400146484375,497.09991455078125,496.6300048828125,497.0899963378906,13652,BRK-B
2025-11-11 14:50:00+00:00,289.2850036621094,289.5,289.19000244140625,289.4700012207031,32612,GOOGL
2025-11-11 14:50:00+00:00,291.1477966308594,291.1549987792969,290.54998779296875,291.05499267578125,64487,TSM
2025-11-11 14:50:00+00:00,353.6499938964844,353.76220703125,352.86041259765625,353.7179870605469,49892,AVGO
2025-11-11 14:50:00+00:00,193.32000732421875,193.33999633789062,192.7899932861328,192.86500549316406,992214,NVDA
2025-11-11 14:50:00+00:00,504.3999938964844,504.8999938964844,504.2099914550781,504.7900085449219,35842,MSFT
2025-11-11 14:50:00+00:00,624.5,624.72998046875,623.6500244140625,624.2949829101562,50930,META
2025-11-11 14:51:00+00:00,291.05499267578125,291.25,290.2699890136719,290.560791015625,81982,TSM
2025-11-11 14:51:00+00:00,353.6499938964844,353.8800048828125,352.75,353.5552062988281,49499,AVGO
2025-11-11 14:51:00+00:00,497.04998779296875,497.260009765625,496.94000244140625,496.989990234375,7873,BRK-B
2025-11-11 14:51:00+00:00,248.1439971923828,248.33999633789062,248.07000732421875,248.33999633789062,67208,AMZN
2025-11-11 14:51:00+00:00,504.79998779296875,505.010009765625,504.79998779296875,504.99969482421875,27285,MSFT
2025-11-11 14:51:00+00:00,289.4700012207031,289.639892578125,289.1199951171875,289.2676086425781,39144,GOOGL
2025-11-11 14:51:00+00:00,192.8699951171875,193.05499267578125,192.6300048828125,193.0,806432,NVDA
2025-11-11 14:51:00+00:00,624.344970703125,624.5745239257812,623.9500122070312,624.5576782226562,33922,META
2025-11-11 14:51:00+00:00,273.7099914550781,273.839599609375,273.3699951171875,273.6000061035156,283679,AAPL
2025-11-11 14:52:00+00:00,248.29010009765625,248.39999389648438,248.1699981689453,248.30499267578125,39439,AMZN
2025-11-11 14:52:00+00:00,289.2799072265625,289.9200134277344,289.2550048828125,289.635009765625,46488,GOOGL
2025-11-11 14:52:00+00:00,504.9849853515625,505.5,504.9849853515625,505.0350036621094,33099,MSFT
2025-11-11 14:52:00+00:00,497.0899963378906,497.1000061035156,496.7349853515625,496.8534851074219,7152,BRK-B
2025-11-11 14:52:00+00:00,273.6099853515625,274.0299987792969,273.5741882324219,273.9599914550781,232367,AAPL
2025-11-11 14:52:00+00:00,624.447509765625,625.5,624.3300170898438,624.9550170898438,32997,META
2025-11-11 14:52:00+00:00,193.00999450683594,193.04969787597656,192.56100463867188,192.7899932861328,568906,NVDA
2025-11-11 14:52:00+00:00,353.5400085449219,353.5799865722656,352.9280090332031,353.3299865722656,40339,AVGO
2025-11-11 14:52:00+00:00,290.6557922363281,290.80999755859375,290.2699890136719,290.5150146484375,85166,TSM
2025-11-11 14:53:00+00:00,505.05499267578125,505.4100036621094,504.885009765625,504.8900146484375,21553,MSFT
2025-11-11 14:53:00+00:00,353.3500061035156,353.9800109863281,352.9700012207031,353.6099853515625,24609,AVGO
2025-11-11 14:53:00+00:00,273.9599914550781,274.1300048828125,273.8299865722656,274.0350036621094,173049,AAPL
2025-11-11 14:53:00+00:00,496.8900146484375,496.9800109863281,496.5400085449219,496.5799865722656,9185,BRK-B
2025-11-11 14:53:00+00:00,290.45001220703125,290.82000732421875,290.2900085449219,290.6400146484375,19621,TSM
2025-11-11 14:53:00+00:00,248.30499267578125,248.30499267578125,248.14999389648438,248.25999450683594,29809,AMZN
2025-11-11 14:53:00+00:00,289.625,289.6449890136719,289.0400085449219,289.239990234375,48500,GOOGL
2025-11-11 14:53:00+00:00,192.80990600585938,193.1300048828125,192.59500122070312,192.97000122070312,496059,NVDA
2025-11-11 14:53:00+00:00,624.9550170898438,625.25,624.47998046875,624.969970703125,23718,META
2025-11-11 14:54:00+00:00,624.9135131835938,624.9822998046875,624.260009765625,624.3099975585938,20069,META
2025-11-11 14:54:00+00:00,192.97000122070312,192.9799041748047,192.7100067138672,192.92999267578125,380359,NVDA
2025-11-11 14:54:00+00:00,353.5,353.6700134277344,353.1499938964844,353.32501220703125,26572,AVGO
2025-11-11 14:54:00+00:00,290.6383972167969,290.7650146484375,290.3599853515625,290.6499938964844,23238,TSM
2025-11-11 14:54:00+00:00,496.5234069824219,496.88958740234375,496.489990234375,496.82000732421875,8447,BRK-B
2025-11-11 14:54:00+00:00,248.2550048828125,248.6999969482422,248.22000122070312,248.61000061035156,37227,AMZN
2025-11-11 14:54:00+00:00,289.2550048828125,289.44970703125,289.1400146484375,289.3800048828125,35199,GOOGL
2025-11-11 14:54:00+00:00,504.92779541015625,504.9800109863281,504.55120849609375,504.55999755859375,14207,MSFT
2025-11-11 14:54:00+00:00,274.0400085449219,274.2799987792969,273.8699951171875,273.9150085449219,148748,AAPL
2025-11-11 14:55:00+00:00,273.9039001464844,274.0,273.3900146484375,273.92999267578125,150970,AAPL
2025-11-11 14:55:00+00:00,504.5368957519531,504.6799011230469,504.29998779296875,504.3699951171875,32858,MSFT
2025-11-11 14:55:00+00:00,353.32000732421875,354.00628662109375,353.1549987792969,353.9800109863281,35266,AVGO
2025-11-11 14:55:00+00:00,496.82000732421875,496.9700012207031,496.55999755859375,496.6199951171875,5744,BRK-B
2025-11-11 14:55:00+00:00,192.9600067138672,193.2292022705078,192.68499755859375,193.2100067138672,560136,NVDA
2025-11-11 14:55:00+00:00,248.6649932861328,248.69700622558594,248.4300994873047,248.4759979248047,42777,AMZN
2025-11-11 14:55:00+00:00,290.6211853027344,291.4403991699219,290.4949951171875,291.4403991699219,58362,TSM
2025-11-11 14:55:00+00:00,624.2700805664062,624.5399780273438,623.9000244140625,623.9199829101562,30206,META
2025-11-11 14:55:00+00:00,289.43359375,289.43359375,288.989990234375,289.30999755859375,21889,GOOGL
2025-11-11 14:56:00+00:00,496.6199951171875,496.7699890136719,495.57000732421875,495.68951416015625,24712,BRK-B
2025-11-11 14:56:00+00:00,504.3699951171875,504.6600036621094,504.30499267578125,504.6300048828125,21200,MSFT
2025-11-11 14:56:00+00:00,273.9800109863281,274.0,273.5899963378906,273.80999755859375,118116,AAPL
2025-11-11 14:56:00+00:00,248.5,248.9199981689453,248.47999572753906,248.88999938964844,60987,AMZN
2025-11-11 14:56:00+00:00,193.19000244140625,193.5800018310547,193.13999938964844,193.25999450683594,824520,NVDA
2025-11-11 14:56:00+00:00,289.4200134277344,290.3599853515625,289.4150085449219,290.2799987792969,50742,GOOGL
2025-11-11 14:56:00+00:00,291.42999267578125,292.1311950683594,291.42999267578125,291.8399963378906,25501,TSM
2025-11-11 14:56:00+00:00,623.9400024414062,625.6798706054688,623.9199829101562,625.3800048828125,55467,META
2025-11-11 14:56:00+00:00,353.9209899902344,354.7598876953125,353.79998779296875,354.57000732421875,27784,AVGO
2025-11-11 14:57:00+00:00,248.8686981201172,249.15980529785156,248.8686981201172,249.11000061035156,81053,AMZN
2025-11-11 14:57:00+00:00,291.8349914550781,292.3949890136719,291.7699890136719,292.260009765625,27586,TSM
2025-11-11 14:57:00+00:00,504.6300048828125,504.7900085449219,504.20001220703125,504.70001220703125,27834,MSFT
2025-11-11 14:57:00+00:00,290.3351135253906,290.45001220703125,290.17999267578125,290.29998779296875,41550,GOOGL
2025-11-11 14:57:00+00:00,273.80999755859375,273.80999755859375,273.4200134277344,273.5,112590,AAPL
2025-11-11 14:57:00+00:00,193.27000427246094,193.83999633789062,193.25,193.67999267578125,680185,NVDA
2025-11-11 14:57:00+00:00,625.4949951171875,625.8298950195312,625.27001953125,625.4794921875,42238,META
2025-11-11 14:57:00+00:00,495.6499938964844,495.8299865722656,495.3999938964844,495.75,10409,BRK-B
