entry_time,exit_time,qty,entry_price,exit_price,pnl
2025-11-12 20:38:00+00:00,2025-11-13 18:42:00+00:00,1,272.9396403179931,272.84000610351563,-0.09963421447747578
2025-11-12 20:38:00+00:00,2025-11-13 19:58:00+00:00,3,273.0176894374713,273.07999633789063,0.18692070125803184
2025-11-12 20:38:00+00:00,2025-11-13 20:09:00+00:00,4,272.96226006124306,272.8949987792969,-0.26904512778469325
2025-11-12 20:38:00+00:00,2025-11-13 20:11:00+00:00,10,272.8822023435777,272.81998657226563,-0.6221577131208278
2025-11-12 20:38:00+00:00,2025-11-14 14:51:00+00:00,7,272.8780733684896,271.59000610351563,-9.016470854817726
2025-11-12 20:38:00+00:00,2025-11-14 16:19:00+00:00,5,273.0480349969618,274.19001220703126,5.709886050347279
2025-11-12 20:38:00+00:00,2025-11-14 16:40:00+00:00,4,273.1764207246623,274.19001220703126,4.054365929475807
2025-11-12 20:38:00+00:00,2025-11-14 18:27:00+00:00,7,273.67079721609053,274.6500036621094,6.854445122131949
2025-11-12 20:38:00+00:00,2025-11-14 19:14:00+00:00,10,273.77649991803116,274.1399938964844,3.6349397845322073
2025-11-12 20:38:00+00:00,2025-11-14 19:30:00+00:00,3,273.8101506201263,274.0999853515625,0.8695041943086039
2025-11-12 20:38:00+00:00,2025-11-14 19:36:00+00:00,10,273.8337048036815,274.125009765625,2.9130496194352418
2025-11-12 20:38:00+00:00,2025-11-14 19:46:00+00:00,10,273.8358249714956,274.21500610351563,3.791811320200509
2025-11-12 20:38:00+00:00,2025-11-14 19:50:00+00:00,9,273.83109035883325,274.03998779296876,1.8800769072195749
2025-11-12 20:38:00+00:00,2025-11-14 19:56:00+00:00,5,273.8342544477155,274.0099890136719,0.8786728297818058
2025-11-12 20:38:00+00:00,2025-11-17 14:50:00+00:00,10,273.84176989922656,269.94999145507813,-38.91778444148429
2025-11-12 20:38:00+00:00,2025-11-17 15:13:00+00:00,3,272.49840846596544,269.80298828125,-8.086260554146293
2025-11-12 20:38:00+00:00,2025-11-17 18:16:00+00:00,3,271.4067214803999,267.9950048828125,-10.235149792762115
2025-11-12 20:38:00+00:00,2025-11-17 18:43:00+00:00,10,270.8174149859254,267.81000732421876,-30.074076617066225
2025-11-12 20:38:00+00:00,2025-11-17 19:17:00+00:00,9,270.39391395381256,267.44001220703126,-26.585115721031684
2025-11-12 20:38:00+00:00,2025-11-17 19:29:00+00:00,10,269.8939738719782,267.2800085449219,-26.139653270562917
2025-11-12 20:38:00+00:00,2025-11-17 20:35:00+00:00,10,269.52695400565665,266.46000122070313,-30.669527849535143
2025-11-12 20:38:00+00:00,2025-11-17 20:42:00+00:00,10,269.1437840950647,266.3899938964844,-27.537901985803046
2025-11-12 20:38:00+00:00,2025-11-18 15:20:00+00:00,5,268.68002776433303,266.7800085449219,-9.500096097055746
2025-11-12 20:38:00+00:00,2025-11-18 16:11:00+00:00,3,268.3955086242101,267.0999853515625,-3.886569817942757
2025-11-12 20:38:00+00:00,2025-11-18 16:54:00+00:00,1,268.3955086242101,267.78998779296876,-0.6055208312413356
2025-11-12 20:38:00+00:00,2025-11-18 17:00:00+00:00,5,268.22555046364204,267.9050085449219,-1.602709593600764
2025-11-12 20:38:00+00:00,2025-11-18 17:07:00+00:00,10,268.0797636415068,267.95499633789063,-1.2476730361618138
2025-11-12 20:38:00+00:00,2025-11-18 17:20:00+00:00,10,267.94360729331936,267.7800085449219,-1.635987483974759
2025-11-12 20:38:00+00:00,2025-11-18 17:37:00+00:00,6,267.9157722233868,267.43000244140626,-2.91461869188322
2025-11-12 20:38:00+00:00,2025-11-18 18:14:00+00:00,3,267.9958453156133,268.5099890136719,1.5424310941758108
2025-11-12 20:38:00+00:00,2025-11-18 19:38:00+00:00,1,268.14188581776466,268.3499853515625,0.2080995337978493
2025-11-12 20:38:00+00:00,2025-11-18 20:15:00+00:00,5,268.15374635320177,268.4100134277344,1.2813353726630794
2025-11-12 20:38:00+00:00,2025-11-18 20:21:00+00:00,10,268.1532205824622,268.3800146484375,2.2679406597529805
2025-11-12 20:38:00+00:00,2025-11-18 20:38:00+00:00,2,268.15415044010706,268.29999755859376,0.2916942369733988
2025-11-12 20:38:00+00:00,2025-11-19 14:39:00+00:00,5,268.14173429746353,267.8499853515625,-1.4587447295050993
2025-11-12 20:38:00+00:00,2025-11-19 16:30:00+00:00,6,268.4446637675554,269.79999755859376,8.13200274623
2025-11-12 20:38:00+00:00,2025-11-19 17:25:00+00:00,4,268.52868291108354,270.2064001464844,6.710868941603394
2025-11-12 20:38:00+00:00,2025-11-19 17:41:00+00:00,2,268.52868291108354,270.06998657226563,3.082607322364197
2025-11-12 20:38:00+00:00,2025-11-19 18:36:00+00:00,2,268.84613965478616,270.62800048828126,3.5637216669902045
2025-11-12 20:38:00+00:00,2025-11-19 18:51:00+00:00,6,269.07431777867515,270.4636022949219,8.335707097480395
2025-11-12 20:38:00+00:00,2025-11-19 19:54:00+00:00,5,269.3767430593562,269.830087890625,2.266724156343969
2025-11-12 20:38:00+00:00,2025-11-19 20:37:00+00:00,10,269.45804165972675,270.2201025390625,7.620608793357633
2025-11-12 20:38:00+00:00,2025-11-20 14:30:00+00:00,8,269.5243519942799,273.31000732421876,30.28524263951067
2025-11-12 20:38:00+00:00,2025-11-20 15:23:00+00:00,4,270.3794833044083,274.07999633789063,14.802052133929237
2025-11-12 20:38:00+00:00,2025-11-20 17:26:00+00:00,1,270.3794833044083,269.24,-1.1394833044083157
2025-11-12 20:38:00+00:00,2025-11-20 17:38:00+00:00,8,270.3794833044083,268.99,-11.115866435266526
2025-11-12 20:38:00+00:00,2025-11-20 18:34:00+00:00,10,269.9349121288527,268.57999633789063,-13.549157909620817
2025-11-12 20:38:00+00:00,2025-11-20 19:11:00+00:00,10,269.7153980245064,267.0254919433594,-26.899060811470008
2025-11-12 20:38:00+00:00,2025-11-20 20:06:00+00:00,10,269.09268333721695,267.500009765625,-15.926735715919449
2025-11-12 20:38:00+00:00,2025-11-20 20:15:00+00:00,8,268.7161491111798,267.6500036621094,-8.529163592563236
2025-11-12 20:38:00+00:00,2025-11-20 20:28:00+00:00,10,268.6729324344561,267.41999267578126,-12.529397586748132
